,Molecule ID,Solvent-Combo,Method Name,Method Category,File Name,Predicted logD,Experimental logD,Absolute Error
199,SAMPL8-6,Octanol-water,RFE-uESE-extra,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_extra,1.4,-0.4,1.7999999999999998
200,SAMPL8-5,Octanol-water,RFE-uESE-extra,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_extra,3.4,-0.5,3.9
201,SAMPL8-1,Octanol-water,RFE-uESE-extra,Physical (QM),logD_SabatinoRodriguezPaluch_uESE_extra,3.5,0.8,2.7
202,SAMPL8-16,Octanol-water,DNN_taut,Empirical,logD-NadinUlrich-1_9C8eUz5,0.78,-0.4,1.1800000000000002
203,SAMPL8-14,Octanol-water,DNN_taut,Empirical,logD-NadinUlrich-1_9C8eUz5,-0.69,-1.0,0.31000000000000005
204,SAMPL8-12,Octanol-water,DNN_taut,Empirical,logD-NadinUlrich-1_9C8eUz5,-1.76,-0.7,1.06
205,SAMPL8-10,Octanol-water,DNN_taut,Empirical,logD-NadinUlrich-1_9C8eUz5,-1.16,-0.6,0.5599999999999999
206,SAMPL8-9,Octanol-water,DNN_taut,Empirical,logD-NadinUlrich-1_9C8eUz5,-0.09,-0.1,0.010000000000000009
207,SAMPL8-7,Octanol-water,DNN_taut,Empirical,logD-NadinUlrich-1_9C8eUz5,-1.96,-1.3,0.6599999999999999
208,SAMPL8-6,Octanol-water,DNN_taut,Empirical,logD-NadinUlrich-1_9C8eUz5,0.82,-0.4,1.22
209,SAMPL8-5,Octanol-water,DNN_taut,Empirical,logD-NadinUlrich-1_9C8eUz5,0.65,-0.5,1.15
210,SAMPL8-1,Octanol-water,DNN_taut,Empirical,logD-NadinUlrich-1_9C8eUz5,2.13,0.8,1.3299999999999998
211,SAMPL8-16,Cyclohexane-DMF,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-3.27,-1.3,1.97
212,SAMPL8-6,Cyclohexane-DMF,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-7.38,0.0,7.38
213,SAMPL8-1,Cyclohexane-DMF,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-4.89,-0.7,4.1899999999999995
214,SAMPL8-16,TBME-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.58,-1.2,0.62
215,SAMPL8-10,TBME-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.94,-0.9,0.039999999999999925
216,SAMPL8-6,TBME-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-2.62,-0.2,2.42
217,SAMPL8-5,TBME-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.06,0.0,0.06
218,SAMPL8-1,TBME-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.57,0.1,0.6699999999999999
219,SAMPL8-17,MEK-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.23,-0.8,0.5700000000000001
220,SAMPL8-16,MEK-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,2.2,-0.3,2.5
221,SAMPL8-14,MEK-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,2.4,0.1,2.3
222,SAMPL8-12,MEK-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,3.25,-0.4,3.65
223,SAMPL8-10,MEK-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,2.05,0.0,2.05
224,SAMPL8-9,MEK-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,2.48,0.4,2.08
225,SAMPL8-7,MEK-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,1.08,-0.4,1.48
226,SAMPL8-6,MEK-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.29,-0.5,0.79
227,SAMPL8-5,MEK-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,1.62,-0.4,2.02
228,SAMPL8-3,MEK-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-1.09,-0.6,0.4900000000000001
229,SAMPL8-1,MEK-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,1.0,-0.2,1.2
230,SAMPL8-16,Heptane-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.94,-1.0,0.06000000000000005
231,SAMPL8-10,Heptane-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-1.84,-1.0,0.8400000000000001
232,SAMPL8-5,Heptane-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.28,-1.2,0.9199999999999999
233,SAMPL8-1,Heptane-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.65,0.0,0.65
234,SAMPL8-17,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-1.65,-1.4,0.25
235,SAMPL8-16,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,1.18,-0.5,1.68
236,SAMPL8-14,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.93,-0.8,1.73
237,SAMPL8-12,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,2.44,-1.4,3.84
238,SAMPL8-10,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.08,0.1,0.020000000000000004
239,SAMPL8-9,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,1.16,-0.8,1.96
240,SAMPL8-6,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.9,-0.1,0.8
241,SAMPL8-5,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.92,0.1,0.8200000000000001
242,SAMPL8-3,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-2.6,-0.8,1.8
243,SAMPL8-1,Ethyl acetate-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.41,0.3,0.10999999999999999
244,SAMPL8-5,Cyclohexane-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.28,-1.1,0.8200000000000001
245,SAMPL8-16,Octanol-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.71,-0.4,1.1099999999999999
246,SAMPL8-14,Octanol-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.35,-1.0,1.35
247,SAMPL8-12,Octanol-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.47,-0.7,1.17
248,SAMPL8-10,Octanol-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.53,-0.6,0.06999999999999995
249,SAMPL8-9,Octanol-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.72,-0.1,0.82
250,SAMPL8-7,Octanol-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.34,-1.3,0.96
251,SAMPL8-6,Octanol-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-1.35,-0.4,0.9500000000000001
252,SAMPL8-5,Octanol-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,0.19,-0.5,0.69
253,SAMPL8-1,Octanol-water,"M06LLogD8,4",Physical (QM),logD-davyguan-1,-0.65,0.8,1.4500000000000002
254,SAMPL8-16,Octanol-water,UCR-PLS3,Empirical,logD-UCRPLS3-1,-0.38,-0.4,0.020000000000000018
255,SAMPL8-14,Octanol-water,UCR-PLS3,Empirical,logD-UCRPLS3-1,-0.09,-1.0,0.91
256,SAMPL8-12,Octanol-water,UCR-PLS3,Empirical,logD-UCRPLS3-1,0.37,-0.7,1.0699999999999998
257,SAMPL8-10,Octanol-water,UCR-PLS3,Empirical,logD-UCRPLS3-1,1.48,-0.6,2.08
258,SAMPL8-9,Octanol-water,UCR-PLS3,Empirical,logD-UCRPLS3-1,0.41,-0.1,0.51
259,SAMPL8-7,Octanol-water,UCR-PLS3,Empirical,logD-UCRPLS3-1,0.47,-1.3,1.77
260,SAMPL8-6,Octanol-water,UCR-PLS3,Empirical,logD-UCRPLS3-1,-0.13,-0.4,0.27
261,SAMPL8-5,Octanol-water,UCR-PLS3,Empirical,logD-UCRPLS3-1,0.07,-0.5,0.5700000000000001
262,SAMPL8-1,Octanol-water,UCR-PLS3,Empirical,logD-UCRPLS3-1,0.63,0.8,0.17000000000000004
263,SAMPL8-16,Cyclohexane-DMF,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,-5.3,-1.3,4.0
264,SAMPL8-6,Cyclohexane-DMF,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,-5.77,0.0,5.77
265,SAMPL8-1,Cyclohexane-DMF,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,-4.6,-0.7,3.8999999999999995
266,SAMPL8-16,TBME-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,2.11,-1.2,3.3099999999999996
267,SAMPL8-10,TBME-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,6.16,-0.9,7.0600000000000005
268,SAMPL8-6,TBME-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,5.36,-0.2,5.5600000000000005
269,SAMPL8-5,TBME-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,4.62,0.0,4.62
270,SAMPL8-5,TBME-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,5.65,0.0,5.65
271,SAMPL8-1,TBME-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,5.63,0.1,5.53
272,SAMPL8-17,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,5.03,-0.8,5.83
273,SAMPL8-16,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,3.99,-0.3,4.29
274,SAMPL8-14,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,5.53,0.1,5.430000000000001
275,SAMPL8-12,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,4.19,-0.4,4.590000000000001
276,SAMPL8-10,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,7.42,0.0,7.42
277,SAMPL8-9,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,5.86,0.4,5.46
278,SAMPL8-7,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,2.85,-0.4,3.25
279,SAMPL8-7,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,4.84,-0.4,5.24
280,SAMPL8-6,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,7.44,-0.5,7.94
281,SAMPL8-5,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,5.58,-0.4,5.98
282,SAMPL8-5,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,6.11,-0.4,6.510000000000001
283,SAMPL8-3,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,5.83,-0.6,6.43
284,SAMPL8-1,MEK-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,6.25,-0.2,6.45
285,SAMPL8-5,Cyclohexane-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,3.61,-1.1,4.71
286,SAMPL8-5,Cyclohexane-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,3.45,-1.1,4.550000000000001
287,SAMPL8-16,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,3.55,-0.4,3.9499999999999997
288,SAMPL8-14,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,3.76,-1.0,4.76
289,SAMPL8-12,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,3.31,-0.7,4.01
290,SAMPL8-10,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,6.32,-0.6,6.92
291,SAMPL8-9,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,4.98,-0.1,5.08
292,SAMPL8-7,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,3.8,-1.3,5.1
293,SAMPL8-7,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,3.83,-1.3,5.13
294,SAMPL8-6,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,5.52,-0.4,5.92
295,SAMPL8-5,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,4.96,-0.5,5.46
296,SAMPL8-5,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,4.94,-0.5,5.44
297,SAMPL8-1,Octanol-water,GAFF2-TIP3P-B3LYP,Physical (MM),logD-ZhiyiWu-1,4.77,0.8,3.9699999999999998
