,Submission,Method Name,Method Type,Molecule ID,Formal Charge,Predicted pKa,Experimental pKa,Absolute Error
223,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-23,1,1.9999999999999396,2.65,0.6500000000000603
224,PKA_ECRISM,EC_RISM,QM+LEC,SAMPL8-23,-1,10.09999999999991,9.02,1.0799999999999113
225,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-1,1,14,2.54,11.46
226,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-1,-1,4.79999999999993,5.01,0.21000000000007013
227,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-2,-1,4.79999999999993,4.41,0.3899999999999295
228,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-3,-1,4.59999999999993,4.0,0.5999999999999304
229,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-4,-1,3.599999999999934,5.77,2.1700000000000657
230,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-5,-1,0.29999999999994564,3.92,3.6200000000000543
231,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-6,-1,-0.10000000000005294,4.17,4.270000000000053
232,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-7,1,14,6.63,7.37
233,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-8,1,4.69999999999993,2.78,1.9199999999999302
234,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-9,1,14,6.08,7.92
235,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-10,1,7.799999999999919,7.71,0.08999999999991903
236,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-12,1,14,6.98,7.02
237,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-14,1,0,7.27,7.27
238,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-15,1,6.099999999999925,2.54,3.559999999999925
239,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-16,1,6.999999999999922,5.1,1.8999999999999222
240,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-17,1,14,6.58,7.42
241,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-18,1,14,2.72,11.28
242,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-19,1,5.299999999999928,4.93,0.36999999999992816
243,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-19,-1,6.399999999999924,6.99,0.5900000000000762
244,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-20,1,7.299999999999921,2.44,4.859999999999921
245,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-20,-1,0,11.44,11.44
246,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-21,1,14,5.38,8.620000000000001
247,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-22,1,14,3.36,10.64
248,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-23,1,1.4999999999999414,2.65,1.1500000000000585
249,pKa-RobertRaddi_XGBoost,XGBoost,QSPR/ML,SAMPL8-23,-1,5.199999999999928,9.02,3.8200000000000713
250,pKa_Chemaxon,Chemaxon,Other,SAMPL8-1,1,14,2.54,11.46
251,pKa_Chemaxon,Chemaxon,Other,SAMPL8-1,-1,2.7999999999999368,5.01,2.210000000000063
252,pKa_Chemaxon,Chemaxon,Other,SAMPL8-2,-1,2.499999999999938,4.41,1.9100000000000623
253,pKa_Chemaxon,Chemaxon,Other,SAMPL8-3,-1,2.999999999999936,4.0,1.000000000000064
254,pKa_Chemaxon,Chemaxon,Other,SAMPL8-4,-1,2.699999999999937,5.77,3.0700000000000625
255,pKa_Chemaxon,Chemaxon,Other,SAMPL8-5,-1,2.8999999999999364,3.92,1.0200000000000635
256,pKa_Chemaxon,Chemaxon,Other,SAMPL8-6,-1,2.499999999999938,4.17,1.670000000000062
257,pKa_Chemaxon,Chemaxon,Other,SAMPL8-7,1,5.3999999999999275,6.63,1.2300000000000724
258,pKa_Chemaxon,Chemaxon,Other,SAMPL8-8,1,1.89999999999994,2.78,0.8800000000000598
259,pKa_Chemaxon,Chemaxon,Other,SAMPL8-9,1,5.3999999999999275,6.08,0.6800000000000725
260,pKa_Chemaxon,Chemaxon,Other,SAMPL8-10,1,5.099999999999929,7.71,2.6100000000000714
261,pKa_Chemaxon,Chemaxon,Other,SAMPL8-12,1,5.199999999999928,6.98,1.7800000000000722
262,pKa_Chemaxon,Chemaxon,Other,SAMPL8-14,1,5.499999999999927,7.27,1.7700000000000724
263,pKa_Chemaxon,Chemaxon,Other,SAMPL8-15,1,1.0999999999999428,2.54,1.4400000000000572
264,pKa_Chemaxon,Chemaxon,Other,SAMPL8-16,1,3.599999999999934,5.1,1.5000000000000657
265,pKa_Chemaxon,Chemaxon,Other,SAMPL8-17,1,5.499999999999927,6.58,1.080000000000073
266,pKa_Chemaxon,Chemaxon,Other,SAMPL8-18,1,0.9999999999999432,2.72,1.720000000000057
267,pKa_Chemaxon,Chemaxon,Other,SAMPL8-19,1,4.69999999999993,4.93,0.2300000000000697
268,pKa_Chemaxon,Chemaxon,Other,SAMPL8-19,-1,6.899999999999922,6.99,0.09000000000007802
269,pKa_Chemaxon,Chemaxon,Other,SAMPL8-20,1,0.8999999999999435,2.44,1.5400000000000564
270,pKa_Chemaxon,Chemaxon,Other,SAMPL8-20,-1,9.899999999999912,11.44,1.540000000000088
271,pKa_Chemaxon,Chemaxon,Other,SAMPL8-21,1,4.899999999999929,5.38,0.4800000000000706
272,pKa_Chemaxon,Chemaxon,Other,SAMPL8-22,1,2.0999999999999392,3.36,1.2600000000000606
273,pKa_Chemaxon,Chemaxon,Other,SAMPL8-23,1,2.499999999999938,2.65,0.15000000000006208
274,pKa_Chemaxon,Chemaxon,Other,SAMPL8-23,-1,6.599999999999923,9.02,2.4200000000000763
275,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-1,1,-11.100000000000014,2.54,13.640000000000015
276,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-1,-1,7.59999999999992,5.01,2.58999999999992
277,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-2,-1,8.099999999999918,4.41,3.689999999999918
278,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-3,-1,6.299999999999924,4.0,2.2999999999999243
279,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-4,-1,11.099999999999907,5.77,5.329999999999908
280,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-5,-1,7.59999999999992,3.92,3.67999999999992
281,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-6,-1,5.799999999999926,4.17,1.6299999999999262
282,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-7,1,8.799999999999915,6.63,2.1699999999999156
283,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-8,1,4.59999999999993,2.78,1.8199999999999306
284,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-9,1,5.899999999999926,6.08,0.18000000000007432
285,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-10,1,6.499999999999924,7.71,1.2100000000000763
286,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-12,1,6.199999999999925,6.98,0.7800000000000757
287,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-14,1,9.299999999999914,7.27,2.029999999999914
288,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-15,1,1.0999999999999428,2.54,1.4400000000000572
289,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-16,1,3.599999999999934,5.1,1.5000000000000657
290,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-17,1,5.199999999999928,6.58,1.3800000000000718
291,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-18,1,1.599999999999941,2.72,1.1200000000000592
292,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-19,1,3.0999999999999357,4.93,1.830000000000064
293,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-19,-1,11.999999999999904,6.99,5.009999999999904
294,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-20,1,1.1999999999999424,2.44,1.2400000000000575
295,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-20,-1,0,11.44,11.44
296,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-21,1,4.999999999999929,5.38,0.38000000000007095
297,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-22,1,9.499999999999913,3.36,6.1399999999999135
298,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-23,1,2.0999999999999392,2.65,0.5500000000000607
299,pKa_SabatinoRodriguezPaluch_uESE_extra,RFE-uESE-extra,QM,SAMPL8-23,-1,13.499999999999899,9.02,4.479999999999899
